seller_id,actual_condition,predicted_condition
2184598297,used,used
5571575245,used,used
4631246902,used,used
5776187167,new,new
8770536374,new,new
6980239968,new,new
7540620412,used,new
7626138518,new,new
6957342766,new,used
9393538371,new,new
7736286591,used,used
1082590229,new,used
9813854982,used,used
7138125653,new,new
6512950029,used,new
8099264232,new,used
8295732510,new,new
6275879023,used,used
5602019570,new,new
8792195993,new,new
4077988676,used,used
8898692493,new,used
1095733277,new,new
3941845436,new,new
1348516355,new,new
2089656237,new,new
9732637910,used,new
6617635997,new,new
2466898158,new,new
3756285952,used,used
2853504076,used,used
2505131951,used,used
9863284904,new,new
3289561899,new,new
6846806944,new,new
9126917628,new,new
7704929703,new,new
3925013393,used,used
5935921325,used,used
9222218220,new,new
4169363655,used,used
3092826179,used,used
2717837869,new,new
6408376282,used,used
7327374345,used,new
2995949477,new,new
5280348853,used,used
6972484560,used,used
9153824526,used,used
8326621157,used,used
4675790815,new,new
7934810627,new,new
8778468518,new,used
3742129443,used,used
8672991019,new,used
3279477803,used,used
5047914053,new,new
7677576011,new,new
4556621645,new,new
6496059542,new,new
3458936399,new,new
7740664679,used,used
6422604583,new,new
3177692527,new,used
3373204276,new,new
4567913855,new,new
7624476897,used,used
8207468379,used,used
8027940023,new,new
1124097061,used,used
5596805196,used,used
4675303614,new,new
9184251568,new,new
4627988196,used,used
1507769894,used,used
5365826935,new,used
6111742525,new,new
3759256246,new,new
4046795653,used,used
3892647980,used,used
7892294023,new,new
9799167023,new,new
1283202774,used,used
5918217844,used,new
5005513786,used,used
9184251568,new,new
7004000941,used,used
2496352323,used,used
4662823093,used,used
4853865839,new,new
7809611208,new,new
4531877913,used,used
7949035938,new,new
1414225433,new,used
6832522378,used,used
6633612237,used,new
5616481818,used,used
8099264232,used,used
7737184954,new,new
8922732957,new,new
2183488158,new,new
9453231792,new,new
6736050638,used,used
4969845981,used,used
2889143826,used,used
8433298629,used,used
4506915166,new,new
7010710993,used,used
4128955289,new,new
2943208933,new,used
7144172438,used,new
2717738922,used,used
2302325100,used,used
9653008862,used,used
1208835287,used,used
6160581537,used,used
5088009685,used,used
1143545938,new,new
9533034644,new,new
1222609070,new,new
6830270941,used,used
6702373272,used,used
5103809134,new,new
3612957613,used,used
7394370231,new,new
6341886632,new,new
1387735603,new,new
5806428990,used,used
2863788068,new,used
7613126964,new,new
6707950068,new,new
3763343549,new,new
3816217435,new,new
3135396608,used,used
5289770683,used,used
7772844348,new,new
1299797090,used,used
1751190287,new,new
6804056917,used,used
9037138334,used,used
7207459333,used,used
9199815899,new,new
2485360519,new,new
4391356919,used,used
6762588375,new,new
6984339420,used,used
8964753275,new,new
8312257370,used,used
4142984309,used,used
3906715856,used,new
3762389352,used,used
2381119710,used,new
9992148103,used,used
2733077181,new,used
1185620285,new,new
2009195996,new,used
3846095764,used,used
8258264157,new,used
5627347136,new,new
5805382944,new,new
6538753635,used,used
7491637146,new,new
7201289281,new,new
7528916091,new,new
9835081660,new,new
8465067961,new,new
9965976179,used,used
3076444280,new,new
1022905776,used,used
3621268243,new,new
1023620844,new,new
5524442286,used,used
5714042597,new,new
1678011946,used,used
8191384149,used,used
7780509353,new,new
3322693766,used,used
8725213565,new,new
3353848366,used,new
4026027779,new,new
2191564637,new,new
4095405484,used,used
8701657162,new,used
7987307070,new,new
6140551901,new,new
5468814199,new,new
9167873257,new,new
1545641317,used,used
9273946657,used,used
1919543723,new,new
1213590552,new,new
4586210448,new,new
3300349796,new,new
1601177287,new,new
8369659344,new,new
1215408189,new,new
4179070246,new,new
6810444918,used,used
1241985615,new,new
8712586521,used,used
2832474723,new,new
6363972452,used,used
5081828822,new,new
8041275459,new,used
8904211276,new,new
2611791865,used,used
1850122099,used,used
9708547225,used,used
4896933882,new,new
3140844521,used,used
6904497846,used,used
1770028948,used,used
7178171505,used,used
4809950865,used,new
8250487779,new,new
2191740502,new,new
2399214393,used,used
2122757552,new,new
8557495212,used,used
7758921363,new,new
4647014470,new,new
4601442760,used,used
9401250086,used,used
3815829605,used,used
3805238005,used,new
4838664540,used,used
2142427677,new,new
7379447422,used,used
3941845436,new,new
9574245252,new,new
1754331103,used,new
6980324956,new,new
8102231956,new,new
3618684175,used,used
6972484560,used,used
6925748132,new,new
7764940201,new,new
6400842738,new,new
3720076864,new,new
5300392784,used,used
7757343975,new,new
5204971354,new,new
5248662274,new,new
1875505321,used,used
2137954528,new,new
6647883157,new,new
9967031845,used,used
9115386759,used,used
7762920835,used,new
4202720752,new,new
9500840519,used,used
1824232848,used,used
4964010761,used,used
7772844348,new,new
6139606449,used,used
8101022558,new,new
9322913506,used,used
5669430295,new,used
6796599062,new,new
4779893730,new,new
2017005943,used,used
2688453070,new,new
2848821719,used,new
8789311227,new,new
4178195520,used,used
9090254896,used,used
7702721019,used,used
8181047687,new,new
4249532374,new,new
2183129149,used,used
1754418580,used,used
8241921229,used,used
3162769404,new,new
3051221646,new,new
2831454153,used,used
1945802941,new,new
9887323581,new,new
5232062000,new,used
9627122465,new,new
4893344395,used,new
7131167486,new,new
3756285952,used,used
6266528902,used,used
9930669225,used,used
3303740956,used,used
5738039510,used,used
6538732242,new,new
7432706613,new,new
2122542660,used,new
9346456829,used,used
4509333388,used,used
2874645086,used,used
3747734210,new,new
9570553633,new,new
3099562268,new,new
2692051393,new,new
7727048331,new,new
6574781643,new,used
1221483123,new,used
5419265596,used,used
1312098715,new,new
5760454340,used,used
3057763086,new,new
3974743919,used,used
7591669594,new,new
6804056917,used,used
1267027257,new,new
6039509006,used,used
9872275273,used,used
3691149723,new,new
4979596849,used,used
1190718888,new,new
5823754740,new,new
6054551852,new,new
1271894116,used,used
8041275459,new,used
6983789869,new,new
7091054813,used,used
2015548469,new,new
3907327131,new,new
7704929703,new,new
5806174871,used,used
4380387339,new,new
4692894401,new,new
3633928301,new,new
4115198939,new,new
3238197049,new,new
8882529004,new,used
4257950390,used,used
5749908984,used,used
2853770145,new,new
7896112255,new,new
6985439713,used,used
2228375369,used,used
8245392138,new,new
8811565928,new,new
6166030318,new,new
6884045011,used,used
3893569739,used,used
8326621157,used,used
6980324956,new,new
2773867753,new,new
5687754314,new,new
6105309827,new,new
4772757436,new,used
1425841986,new,new
9988456557,used,used
7835318510,new,new
8011527061,new,new
8599744473,new,new
1970931624,used,used
4497067442,used,used
5970865826,new,new
6211930948,new,new
9974376367,used,used
9437888331,used,used
6984907133,used,new
4050087127,new,new
5749908984,used,used
9496383274,used,used
8184420118,new,new
7637791701,new,new
7626015679,used,used
5923482541,new,new
6992984036,used,used
1271894116,used,used
3677465829,new,new
2315433721,new,new
8356706073,used,new
6478800068,new,new
3285430855,used,used
3058774823,used,used
5626006330,used,used
7704929703,new,new
6851407771,new,new
6568932228,used,used
5626198005,used,used
6972484560,used,used
8744911904,used,used
8289424868,new,new
1672537096,used,used
2072649745,used,used
3674245049,new,new
4773296749,used,used
5248662274,new,new
3046037755,new,new
4509333388,used,used
4274047851,new,new
3295153738,new,new
7704929703,new,new
3889255411,new,new
2609422333,used,used
9840215628,used,used
5865180174,new,new
4027621521,new,new
6950819916,used,used
8695958284,new,new
7218964904,new,used
4511863764,used,used
2808755473,used,used
1020490557,new,new
4226059250,used,used
2015548469,new,new
5863485131,new,new
2116447879,new,new
8326621157,used,used
7776513743,used,used
8572960855,new,new
7085530610,new,used
9184251568,new,new
6321859684,new,new
6817569485,new,new
8972592704,new,new
4138413497,used,used
8691502484,new,new
1954530401,used,used
9867453117,used,used
2511363713,new,new
2953599941,used,used
7394370231,new,new
1507769894,used,used
4022775518,new,new
8784732144,used,used
3387343714,used,used
1397077660,new,new
1071918787,new,new
5248662274,new,new
9628588767,new,new
2324985061,used,used
5410187360,new,new
8516415845,used,used
4129713189,new,new
9985188302,new,new
2015548469,new,new
1167618966,new,new
8848584993,used,used
2328109690,new,new
7325208516,used,used
2693474156,used,used
4268742054,used,used
7124589576,used,used
8131424683,new,new
6266528902,used,used
5589840959,used,new
8998613995,new,new
2368295161,used,used
3462776209,new,new
2690457102,used,new
6266528902,used,used
2373910598,new,new
5851762600,new,new
5939657856,new,new
5591435281,used,used
8286130191,used,used
9777220574,used,new
5038080223,used,used
8904211276,new,new
6537535599,used,used
7704929703,new,new
9733235117,used,used
9549792562,new,new
7379447422,used,used
8531337438,new,new
9245639396,used,new
8198177351,new,new
4086929269,new,new
1084087132,new,new
5654028212,new,new
6549821552,used,used
4288731338,new,new
7198305298,used,new
7796849101,used,used
8817450207,new,new
9357515829,used,used
8933311246,new,new
7672071434,used,used
3226401017,used,used
7279151450,new,new
6408376282,used,used
4308122584,new,used
7616720324,used,used
2024252139,used,used
9490407977,used,used
5794239079,new,new
8617675105,used,used
9496383274,used,used
8791239284,used,used
1101879888,new,new
7704929703,new,new
6810444918,new,used
9072714301,new,new
3135396608,used,used
2202314674,used,used
9475759700,new,new
2015548469,new,new
4067151591,used,used
9388793744,used,used
8598292491,new,new
4587417624,new,new
8336737278,new,new
8600413165,new,used
6227762574,new,new
7665614051,used,used
2578315586,new,new
3469372479,new,new
2034138415,new,new
8120265486,used,used
2033243033,new,new
8113135510,new,new
4723277317,new,used
3929897238,new,new
2266082781,new,new
9366170983,new,new
2787784840,used,used
6574737842,new,new
1365510882,used,used
5923589039,new,new
8336737278,new,new
4481698513,new,new
8841873085,used,used
4215286208,new,new
2373910598,new,new
2752455280,used,used
9536285453,used,used
3698022826,new,new
8211877629,used,new
2015548469,new,new
2499670182,used,used
8612126795,new,new
3878259906,used,new
2930129724,used,used
9622695052,used,used
2714669778,used,used
5003293763,used,used
6300981176,new,new
2858892176,new,new
1234139339,used,new
9543058111,used,used
2898941868,new,new
7282591644,used,used
2611791865,new,new
5364249674,new,new
3045711393,used,used
1255310257,used,used
3659062516,used,used
1122690161,used,used
2422963344,used,used
8366251814,new,new
8822252377,used,used
6354997831,new,new
6857335809,new,new
3020025078,new,new
4234819518,new,new
1382783043,used,used
3298976261,new,new
5724983011,new,used
7281091768,used,used
8569670769,used,used
3040600263,new,used
8919513924,new,new
5606244696,used,used
1824232848,used,used
7100433163,new,used
8980691579,used,used
7394370231,new,new
5248662274,new,new
8041275459,used,used
5412216087,used,used
9496383274,used,used
4631246902,used,used
1007084161,used,used
8721877275,used,used
4701423221,new,new
9678583656,used,used
4476259003,used,used
2266082781,new,new
8226068863,used,used
2617142316,used,used
9904196158,new,new
6210158755,used,used
7394370231,new,new
3874017482,used,used
3740918682,used,used
5248662274,new,new
2521258464,new,new
5248662274,new,new
8928154234,new,new
2173832699,new,new
4226059250,used,used
6724576598,used,used
4716031123,new,new
1204747046,used,used
7975999100,new,new
9009041342,new,new
1266836865,used,used
2743957809,new,new
5401032808,used,used
2901214635,used,used
6531150715,new,new
8894425546,new,new
4755818264,used,used
7491909581,used,used
9772682484,used,used
5248662274,new,new
6065424176,used,used
8516415845,used,used
7014356316,new,new
7694743641,used,used
4074436843,used,used
5866129455,new,new
5255517626,new,new
1923651633,new,new
9181426362,new,new
2031045206,new,new
1193770520,new,new
8650596403,new,new
4421644297,used,new
4812364353,new,new
4362993667,new,new
9404020859,used,used
2340670007,used,used
1434049034,new,new
8326621157,used,used
1297424511,new,new
4276103810,new,new
5844677559,new,new
8317833534,new,new
2076805192,new,new
2831454153,used,used
8168097038,new,new
5001263875,new,new
3838316779,used,used
1304563583,used,used
8612126795,new,new
8179573991,new,new
4959463265,used,used
6930972012,new,new
8778468518,new,new
5470012062,used,new
3063840676,used,used
6963016308,used,used
3913627855,new,new
6408376282,used,used
8793665406,new,new
8104371179,new,new
6538753635,used,used
1463079802,new,new
3659062516,new,used
8757847531,new,new
8435804226,new,new
1909509070,new,new
9870996987,used,used
9511708418,new,new
3322693766,used,used
2015548469,new,new
9478546550,new,new
6972484560,used,used
2707539833,used,new
7425478480,new,new
7233982908,used,used
2405395074,new,new
1348516355,new,new
1568111025,new,new
2986229930,new,new
2005079344,new,new
8976389398,new,new
3800942121,used,new
5937318198,used,used
6674182451,new,new
2266082781,new,new
9222762944,new,new
5369515275,new,new
6970805730,new,new
8011893738,new,new
4254051800,used,new
9288933897,used,used
5168140355,new,new
7154918959,new,used
4034537407,new,used
7704929703,new,new
5354785959,used,used
5419265596,used,used
1833552445,used,used
7386706860,used,used
2044786084,new,new
7517337923,new,new
2412912160,new,new
9095313684,new,new
5414326017,used,used
8135261079,used,used
8745172833,new,used
4231407746,new,new
6185259671,used,used
7118303439,used,used
5248662274,new,new
1960294670,new,new
3135396608,used,used
3387319704,new,new
3829634740,new,new
5248662274,new,new
6846806944,new,new
6810444918,new,new
2024252139,used,used
3547366970,used,new
7703127914,new,new
1923214508,new,new
2426748355,used,used
2910548345,used,used
